Wavelength (nm),absorption coefficient,relative refractive index
1136.0,0.471239,1.31917988348
1137.0,0.496647623629,1.31916024283
1138.0,0.524345860878,1.31914080961
1139.0,0.557157,1.31912169246
1140.0,0.6036677003,1.319103
1141.0,0.651997,1.31908472251
1142.0,0.686754464871,1.31906674064
1143.0,0.717447117559,1.31904899859
1144.0,0.753543,1.31903144056
1145.0,0.807365332728,1.31901401076
1146.0,0.859689,1.31899665339
1147.0,0.893536942099,1.31897931265
1148.0,0.921330541719,1.31896193274
1149.0,0.949313,1.31894445786
1150.0,0.979734414508,1.31892683221
1151.0,1.01034830369,1.318909
1152.0,1.040653,1.31889104989
1153.0,1.07297655924,1.31887308434
1154.0,1.09983,1.31885506823
1155.0,1.11628405871,1.31883696643
1156.0,1.12906369048,1.31881874383
1157.0,1.140423,1.3188003653
1158.0,1.15096688136,1.31878179573
1159.0,1.16047686274,1.318763
1160.0,1.169972,1.3187438614
1161.0,1.18117597312,1.31872434894
1162.0,1.189588,1.31870455602
1163.0,1.19290567408,1.31868457607
1164.0,1.19511056503,1.3186645025
1165.0,1.197311,1.31864442873
1166.0,1.19987636617,1.31862444818
1167.0,1.20243729943,1.31860465426
1168.0,1.204994,1.3185851404
1169.0,1.20717862559,1.318566
1170.0,1.20935903943,1.31854722091
1171.0,1.212639,1.31852869823
1172.0,1.22336741336,1.31851038633
1173.0,1.231997,1.31849223953
1174.0,1.23118214815,1.31847421219
1175.0,1.22966885185,1.31845625866
1176.0,1.228854,1.31843833326
1177.0,1.23025026301,1.31842039035
1178.0,1.23332030379,1.31840238428
1179.0,1.236386,1.31838426938
1180.0,1.23872965296,1.318366
1181.0,1.24106898383,1.3183476364
1182.0,1.243879,1.3183292633
1183.0,1.24814012455,1.31831087175
1184.0,1.252392,1.31829245278
1185.0,1.2551832759,1.31827399744
1186.0,1.25750019864,1.31825549677
1187.0,1.259813,1.31823694182
1188.0,1.26227844104,1.31821832362
1189.0,1.26473978124,1.31819963322
1190.0,1.267197,1.31818086167
1191.0,1.26965010769,1.318162
1192.0,1.27209911459,1.31814291195
1193.0,1.274544,1.31812354482
1194.0,1.27752488197,1.31810401502
1195.0,1.28050166321,1.31808443895
1196.0,1.281854,1.31806493301
1197.0,1.2814487292,1.3180456136
1198.0,1.28033056951,1.31802659713
1199.0,1.278646,1.318008
1200.0,1.27187026298,1.31798988967
1201.0,1.266054,1.31797219757
1202.0,1.26794192593,1.31795483607
1203.0,1.27144807407,1.31793771754
1204.0,1.273336,1.31792075434
1205.0,1.27019243634,1.31790385884
1206.0,1.2640319838,1.3178869434
1207.0,1.25976,1.31786992039
1208.0,1.25857363004,1.31785270219
1209.0,1.25782168022,1.31783520114
1210.0,1.256637,1.31781732962
1211.0,1.25276423403,1.317799
1212.0,1.24702530957,1.31778012431
1213.0,1.243169,1.31776075448
1214.0,1.24203591681,1.31774101267
1215.0,1.24133155205,1.31772102105
1216.0,1.240102,1.3177009018
1217.0,1.23355391163,1.3176807771
1218.0,1.22295278832,1.3176607691
1219.0,1.216433,1.317641
1220.0,1.215234136,1.31762136358
1221.0,1.21455015924,1.31760168879
1222.0,1.213447,1.31758200055
1223.0,1.20965084376,1.31756232377
1224.0,1.20399742556,1.31754268337
1225.0,1.200217,1.31752310426
1226.0,1.19910041283,1.31750361135
1227.0,1.19839905525,1.31748422956
1228.0,1.197284,1.31746498379
1229.0,1.19414056613,1.31744589897
1230.0,1.18914571882,1.317427
1231.0,1.184158,1.31740840777
1232.0,1.17979693187,1.31739015576
1233.0,1.17544295747,1.31737213782
1234.0,1.171096,1.31735424776
1235.0,1.16613695496,1.31733637943
1236.0,1.16118489299,1.31731842666
1237.0,1.158097,1.31730028327
1238.0,1.15702858277,1.31728184311
1239.0,1.15636199657,1.317263
1240.0,1.155295,1.31724368668
1241.0,1.1522221283,1.31722396323
1242.0,1.14730611141,1.31720391453
1243.0,1.142397,1.31718362544
1244.0,1.13801178418,1.31716318083
1245.0,1.13363344066,1.31714266558
1246.0,1.129561,1.31712216455
1247.0,1.12598955925,1.31710176261
1248.0,1.1227180537,1.31708154462
1249.0,1.1194512713,1.31706159546
1250.0,1.115894,1.317042
1251.0,1.11123514821,1.31702274862
1252.0,1.10628779849,1.31700373969
1253.0,1.103193,1.31698492005
1254.0,1.10205799611,1.31696623653
1255.0,1.10130732987,1.31694763596
1256.0,1.100558,1.31692906519
1257.0,1.09980997417,1.31691047105
1258.0,1.09906327863,1.31689180038
1259.0,1.097935,1.316873
1260.0,1.09435041348,1.31685420776
1261.0,1.08893763227,1.31683556041
1262.0,1.085368,1.31681700314
1263.0,1.0842578174,1.31679848116
1264.0,1.08352515254,1.31677993968
1265.0,1.082794,1.31676132388
1266.0,1.08177936977,1.31674257898
1267.0,1.08065963424,1.31672365018
1268.0,1.07975383159,1.31670448268
1269.0,1.079381,1.31668502168
1270.0,1.08052109442,1.31666521239
1271.0,1.08329074439,1.316645
1272.0,1.086714,1.31662411525
1273.0,1.09192928726,1.31660248096
1274.0,1.09867363555,1.31658033042
1275.0,1.103869,1.31655789695
1276.0,1.10649019982,1.31653541386
1277.0,1.10845749459,1.31651311447
1278.0,1.111111,1.31649123208
1279.0,1.11568399257,1.31647
1280.0,1.12202399756,1.31644935754
1281.0,1.12939250378,1.31642905327
1282.0,1.137051,1.31640903442
1283.0,1.14580022546,1.3163892482
1284.0,1.1554407926,1.31636964184
1285.0,1.163734,1.31635016256
1286.0,1.16963889813,1.31633075758
1287.0,1.17469537822,1.31631137413
1288.0,1.180536,1.31629195942
1289.0,1.1879365772,1.31627246068
1290.0,1.19643157667,1.31625282513
1291.0,1.20579153781,1.316233
1292.0,1.215787,1.31621304237
1293.0,1.2266916534,1.31619304494
1294.0,1.23877137846,1.31617300832
1295.0,1.251785,1.31615293312
1296.0,1.26635911055,1.31613281996
1297.0,1.28211399127,1.31611266946
1298.0,1.297299,1.31609248222
1299.0,1.3106402503,1.31607225886
1300.0,1.3230528088,1.316052
1301.0,1.3360694629,1.31603170643
1302.0,1.351223,1.3160113778
1303.0,1.3702454367,1.31599101295
1304.0,1.39240126824,1.31597061077
1305.0,1.415522,1.31595017011
1306.0,1.43951268119,1.31592968984
1307.0,1.46460801772,1.31590916882
1308.0,1.489134,1.31588860592
1309.0,1.51177336401,1.315868
1310.0,1.53342566875,1.31584736349
1311.0,1.55574213911,1.31582670649
1312.0,1.580374,1.31580602441
1313.0,1.60921266025,1.31578531267
1314.0,1.64092623309,1.31576456668
1315.0,1.672331,1.31574378184
1316.0,1.70144752115,1.31572295357
1317.0,1.72968443193,1.31570207726
1318.0,1.75894012676,1.31568114835
1319.0,1.791113,1.31566016223
1320.0,1.82912951145,1.31563911431
1321.0,1.87086051584,1.315618
1322.0,1.910621,1.31559670068
1323.0,1.94487447654,1.31557515952
1324.0,1.97644913446,1.31555346461
1325.0,2.00920697514,1.31553170405
1326.0,2.04701,1.31550996594
1327.0,2.09608772697,1.31548833839
1328.0,2.15211748677,1.31546690948
1329.0,2.203133,1.31544576732
1330.0,2.24325122043,1.315425
1331.0,2.27839954099,1.31540470611
1332.0,2.31432734106,1.31538484925
1333.0,2.356784,1.31536531501
1334.0,2.41446780379,1.31534598901
1335.0,2.48102146436,1.31532675685
1336.0,2.539611,1.31530750414
1337.0,2.58421916584,1.3152881165
1338.0,2.6230050463,1.31526847952
1339.0,2.66039915362,1.31524847882
1340.0,2.700832,1.315228
1341.0,2.74407022015,1.31520703835
1342.0,2.78839745042,1.31518570531
1343.0,2.83601970547,1.3151640607
1344.0,2.889143,1.31514216433
1345.0,2.95777626516,1.31512007603
1346.0,3.03492253978,1.31509785563
1347.0,3.097279,1.31507556294
1348.0,3.13870963153,1.31505325779
1349.0,3.17220457235,1.315031
1350.0,3.203150227,1.31500867493
1351.0,3.236933,1.31498615721
1352.0,3.27380438391,1.31496349055
1353.0,3.3113747234,1.31494071865
1354.0,3.35106870118,1.31491788522
1355.0,3.394311,1.31489503398
1356.0,3.44509529573,1.31487220863
1357.0,3.50090002242,1.31484945287
1358.0,3.553377,1.31482681042
1359.0,3.59833672396,1.31480432499
1360.0,3.63974697088,1.31478204028
1361.0,3.68149548236,1.31476
1362.0,3.72747,1.31473833653
1363.0,3.77774467279,1.31471707325
1364.0,3.83117477618,1.31469609038
1365.0,3.88981974148,1.31467526813
1366.0,3.955739,1.31465448673
1367.0,4.03483980532,1.31463362639
1368.0,4.12638046692,1.31461256733
1369.0,4.222447,1.31459118976
1370.0,4.3194231001,1.31456937391
1371.0,4.42018062639,1.314547
1372.0,4.52653783948,1.31452389946
1373.0,4.640313,1.31450010246
1374.0,4.76122311594,1.31447578729
1375.0,4.88991650474,1.31445113228
1376.0,5.02960839117,1.31442631571
1377.0,5.183514,1.31440151589
1378.0,5.35491970272,1.31437691113
1379.0,5.54550649563,1.31435267973
1380.0,5.75608154072,1.314329
1381.0,5.987452,1.31430585135
1382.0,6.24050174292,1.31428304485
1383.0,6.52160259408,1.31426050623
1384.0,6.8397936482,1.31423816126
1385.0,7.204114,1.31421593568
1386.0,7.6665425655,1.31419375525
1387.0,8.21934110952,1.31417154572
1388.0,8.781973,1.31414923283
1389.0,9.31589532976,1.31412674234
1390.0,9.85103419302,1.314104
1391.0,10.4095564598,1.31408097916
1392.0,11.013629,1.31405774139
1393.0,11.6901512779,1.31403434478
1394.0,12.4283686075,1.31401084741
1395.0,13.1939666333,1.31398730737
1396.0,13.952631,1.31396378273
1397.0,14.7074584858,1.3139403316
1398.0,15.4727422101,1.31391701204
1399.0,16.2309623294,1.31389388214
1400.0,16.964599,1.313871
1401.0,17.6677618908,1.31384797044
1402.0,18.3513862105,1.31382453362
1403.0,19.0231904249,1.31380095056
1404.0,19.690893,1.31377748233
1405.0,20.3604828022,1.31375438996
1406.0,21.0267040617,1.3137319345
1407.0,21.6804082904,1.31371037699
1408.0,22.312447,1.31368997847
1409.0,22.9332674954,1.313671
1410.0,23.544787617,1.31365332907
1411.0,24.1250646801,1.31363658032
1412.0,24.652156,1.31362060552
1413.0,25.1256249064,1.31360525642
1414.0,25.5636616137,1.31359038478
1415.0,25.9722637641,1.31357584236
1416.0,26.357429,1.31356148091
1417.0,26.7135274122,1.31354715219
1418.0,27.0433856064,1.31353270797
1419.0,27.3656859975,1.313518
1420.0,27.699111,1.31350321973
1421.0,28.0559166373,1.31348862631
1422.0,28.4239106696,1.31347417302
1423.0,28.7851031171,1.31345981315
1424.0,29.121504,1.3134455
1425.0,29.4361297974,1.31343118685
1426.0,29.7383663525,1.31341682698
1427.0,30.0197777313,1.31340237369
1428.0,30.271928,1.31338778027
1429.0,30.4916091328,1.313373
1430.0,30.6891183686,1.31335808466
1431.0,30.8762776701,1.3133431105
1432.0,31.064909,1.31332806752
1433.0,31.2716546751,1.31331294573
1434.0,31.4908281873,1.31329773512
1435.0,31.7007582619,1.3132824257
1436.0,31.8797736243,1.31326700748
1437.0,32.006203,1.31325147046
1438.0,32.0836676304,1.31323580463
1439.0,32.1425505113,1.31322
1440.0,32.201323,1.31320401329
1441.0,32.2683198167,1.31318782879
1442.0,32.3374001163,1.3131714779
1443.0,32.4053219075,1.31315499203
1444.0,32.4688431991,1.31313840255
1445.0,32.524722,1.31312174087
1446.0,32.5747886937,1.31310503838
1447.0,32.6214552915,1.31308832647
1448.0,32.6623522436,1.31307163655
1449.0,32.69511,1.313055
1450.0,32.7237660799,1.31303840801
1451.0,32.7505416544,1.31302182308
1452.0,32.7703426516,1.31300523355
1453.0,32.778075,1.31298862779
1454.0,32.7699603153,1.31297199414
1455.0,32.7489368407,1.31295532095
1456.0,32.7199854458,1.3129385966
1457.0,32.688087,1.31292180942
1458.0,32.6529686674,1.31290494777
1459.0,32.60943806,1.312888
1460.0,32.5550967189,1.31287102021
1461.0,32.4875461852,1.31285405004
1462.0,32.404388,1.3128370592
1463.0,32.2605311114,1.31282001741
1464.0,32.0408740444,1.31280289436
1465.0,31.7880027051,1.31278565976
1466.0,31.544503,1.31276828332
1467.0,31.3151471027,1.31275073474
1468.0,31.0791150264,1.31273298373
1469.0,30.840604437,1.312715
1470.0,30.603813,1.31269679397
1471.0,30.3742020679,1.31267839931
1472.0,30.1480844031,1.31265982059
1473.0,29.9159347868,1.31264106238
1474.0,29.668228,1.31262212926
1475.0,29.3945291205,1.3126030258
1476.0,29.0991341355,1.31258375657
1477.0,28.7946141902,1.31256432615
1478.0,28.4935404299,1.3125447391
1479.0,28.208484,1.312525
1480.0,27.9444862071,1.31250500705
1481.0,27.692697561,1.31248469571
1482.0,27.4448530114,1.31246412645
1483.0,27.1926875078,1.31244335976
1484.0,26.927936,1.31242245611
1485.0,26.6555682381,1.31240147597
1486.0,26.3779001616,1.31238047981
1487.0,26.0826860043,1.31235952811
1488.0,25.75768,1.31233868135
1489.0,25.360225352,1.312318
1490.0,24.9026739552,1.31229758371
1491.0,24.4552930808,1.31227743146
1492.0,24.08835,1.31225745267
1493.0,23.8164597907,1.3122375568
1494.0,23.5897725644,1.31221765327
1495.0,23.3818581428,1.31219765153
1496.0,23.1662863475,1.31217746101
1497.0,22.916627,1.31215699116
1498.0,22.6071655154,1.31213615142
1499.0,22.2571703908,1.31211485122
1500.0,21.9076860708,1.312093
1501.0,21.599757,1.31207040272
1502.0,21.3467610452,1.31204703408
1503.0,21.1226747331,1.3120230581
1504.0,20.9094404984,1.31199863883
1505.0,20.6890007758,1.3119739403
1506.0,20.443298,1.31194912654
1507.0,20.1533088098,1.3119243616
1508.0,19.8327429003,1.3118998095
1509.0,19.5126422907,1.31187563429
1510.0,19.224049,1.311852
1511.0,18.9763160123,1.31182892872
1512.0,18.7501708667,1.31180626581
1513.0,18.5337174149,1.3117839102
1514.0,18.3150595088,1.31176176082
1515.0,18.082301,1.31173971661
1516.0,17.8243481902,1.31171767649
1517.0,17.5515051166,1.3116955394
1518.0,17.2839722347,1.31167320428
1519.0,17.04195,1.31165057005
1520.0,16.825540233,1.31162753565
1521.0,16.6212434904,1.311604
1522.0,16.4288583312,1.31157982467
1523.0,16.2481833147,1.3115550352
1524.0,16.079017,1.3115297765
1525.0,15.926959325,1.31150419349
1526.0,15.7906159079,1.31147843108
1527.0,15.6592938283,1.31145263418
1528.0,15.5223001658,1.31142694771
1529.0,15.368942,1.31140151658
1530.0,15.1871859856,1.31137648571
1531.0,14.9845428524,1.311352
1532.0,14.7796357931,1.31132807774
1533.0,14.591088,1.3113045793
1534.0,14.4265851569,1.31128141278
1535.0,14.2752604657,1.31125848626
1536.0,14.127908396,1.31123570783
1537.0,13.9753234176,1.31121298558
1538.0,13.8083,1.31119022759
1539.0,13.6129656036,1.31116734195
1540.0,13.3941886274,1.31114423675
1541.0,13.1708749494,1.31112082007
1542.0,12.9619304476,1.311097
1543.0,12.786261,1.31107268459
1544.0,12.6452222066,1.31104794185
1545.0,12.5220387332,1.31102291984
1546.0,12.4084200565,1.31099776661
1547.0,12.2960756532,1.31097263019
1548.0,12.176715,1.31094765864
1549.0,12.0501208383,1.310923
1550.0,11.9216631881,1.31089875182
1551.0,11.7914324438,1.31087484755
1552.0,11.659519,1.31085118909
1553.0,11.5223826656,1.31082767836
1554.0,11.3800550313,1.31080421726
1555.0,11.2379841641,1.31078070772
1556.0,11.1016181313,1.31075705162
1557.0,10.976405,1.31073315089
1558.0,10.8636624257,1.31070890744
1559.0,10.7588485469,1.31068422317
1560.0,10.6586221552,1.310659
1561.0,10.5596420424,1.3106330461
1562.0,10.458567,1.31060635109
1563.0,10.354000744,1.31057908904
1564.0,10.2481703238,1.31055143404
1565.0,10.1431695317,1.31052356015
1566.0,10.0410921597,1.31049564144
1567.0,9.944032,1.310467852
1568.0,9.85145247266,1.3104403659
1569.0,9.76166488535,1.31041335721
1570.0,9.67503486172,1.310387
1571.0,9.59192802539,1.31036115674
1572.0,9.51271,1.31033556379
1573.0,9.43817653103,1.31031020604
1574.0,9.36773560753,1.31028506841
1575.0,9.29967121851,1.31026013579
1576.0,9.23226735299,1.31023539308
1577.0,9.163808,1.3102108252
1578.0,9.09429300933,1.31018641705
1579.0,9.02486610848,1.31016215353
1580.0,8.95552710296,1.31013801955
1581.0,8.88627579829,1.310114
1582.0,8.817112,1.3100903349
1583.0,8.74803553256,1.31006715283
1584.0,8.6790462496,1.31004427158
1585.0,8.61014400035,1.31002150893
1586.0,8.54132863407,1.30999868267
1587.0,8.4726,1.30997561057
1588.0,8.40252592881,1.30995211042
1589.0,8.3311062483,1.309928
1590.0,8.26048880338,1.30990327418
1591.0,8.19282143897,1.30987809372
1592.0,8.130252,1.30985252522
1593.0,8.07344166828,1.30982663528
1594.0,8.02052575839,1.3098004905
1595.0,7.96986331435,1.30977415749
1596.0,7.9198133802,1.30974770284
1597.0,7.868735,1.30972119317
1598.0,7.8160921169,1.30969469507
1599.0,7.76297849697,1.30966827515
1600.0,7.71019791858,1.309642
1601.0,7.65855416013,1.30961581365
1602.0,7.608851,1.30958961138
1603.0,7.56078105155,1.30956338667
1604.0,7.51371955647,1.30953713302
1605.0,7.46799423561,1.30951084391
1606.0,7.42393280983,1.30948451283
1607.0,7.381863,1.30945813326
1608.0,7.34195876577,1.30943169871
1609.0,7.3038438912,1.30940520266
1610.0,7.26702083374,1.30937863859
1611.0,7.23099205086,1.309352
1612.0,7.19526,1.30932533401
1613.0,7.16015801346,1.30929867557
1614.0,7.12603715289,1.30927199989
1615.0,7.09242646977,1.3092452822
1616.0,7.05885501559,1.3092184977
1617.0,7.02485184184,1.30919162162
1618.0,6.989946,1.30916462916
1619.0,6.95324712447,1.30913749556
1620.0,6.91510116389,1.30911019602
1621.0,6.87689164107,1.30908270576
1622.0,6.84000207883,1.309055
1623.0,6.805816,1.30902680238
1624.0,6.77466475851,1.30899803222
1625.0,6.74543387096,1.3089689583
1626.0,6.71733810416,1.30893984936
1627.0,6.6895922249,1.30891097415
1628.0,6.661411,1.30888260145
1629.0,6.63235824137,1.308855
1630.0,6.602865673,1.30882827488
1631.0,6.57344992979,1.3088022529
1632.0,6.54462764662,1.3087767854
1633.0,6.51691545839,1.30875172371
1634.0,6.49083,1.30872691916
1635.0,6.46650165626,1.30870222311
1636.0,6.44345007582,1.30867748688
1637.0,6.42127578933,1.30865256182
1638.0,6.39957932744,1.30862729926
1639.0,6.37796122078,1.30860155055
1640.0,6.356022,1.30857516701
1641.0,6.33346061324,1.308548
1642.0,6.31074748627,1.30851969946
1643.0,6.28864036616,1.308490289
1644.0,6.267897,1.30846018038
1645.0,6.24898245282,1.30842978539
1646.0,6.23141414701,1.30839951581
1647.0,6.21452836569,1.30836978342
1648.0,6.197661392,1.308341
1649.0,6.18014950906,1.30831324803
1650.0,6.161329,1.30828622846
1651.0,6.13970934023,1.30825978075
1652.0,6.11571609397,1.3082337444
1653.0,6.0915596776,1.30820795889
1654.0,6.06945050748,1.30818226368
1655.0,6.051599,1.30815649828
1656.0,6.03786386847,1.30813050215
1657.0,6.02613322895,1.30810411477
1658.0,6.01566160188,1.30807717564
1659.0,6.00570350773,1.30804952422
1660.0,5.99551346695,1.308021
1661.0,5.984346,1.30799142059
1662.0,5.97164541904,1.30796083807
1663.0,5.95800118498,1.30792944362
1664.0,5.9443855414,1.30789742841
1665.0,5.93177073188,1.30786498363
1666.0,5.921129,1.30783230046
1667.0,5.912466651,1.30779957007
1668.0,5.90487772125,1.30776698366
1669.0,5.897966051,1.30773473239
1670.0,5.89133548053,1.30770300744
1671.0,5.88458985011,1.307672
1672.0,5.877333,1.3076418008
1673.0,5.86828019955,1.30761222124
1674.0,5.8577478945,1.30758303354
1675.0,5.84774168966,1.3075540099
1676.0,5.84026718989,1.30752492252
1677.0,5.83733,1.30749554361
1678.0,5.8374477037,1.30746564537
1679.0,5.83774196296,1.307435
1680.0,5.8381245,1.30740348172
1681.0,5.83850703704,1.30737121999
1682.0,5.8388012963,1.30733836992
1683.0,5.838919,1.30730508659
1684.0,5.83848477778,1.30727152511
1685.0,5.83739922222,1.30723784055
1686.0,5.835988,1.30720418801
1687.0,5.83457677778,1.3071707226
1688.0,5.83349122222,1.3071375994
1689.0,5.833057,1.3071049735
1690.0,5.852931,1.307073
1691.0,5.86000952587,1.3070417031
1692.0,5.86562413347,1.30701091119
1693.0,5.87005457333,1.3069804856
1694.0,5.87358059598,1.3069502877
1695.0,5.87648195194,1.30692017884
1696.0,5.87903839175,1.30689002037
1697.0,5.88152966592,1.30685967364
1698.0,5.88423552501,1.306829
1699.0,5.88743571952,1.30679806689
1700.0,5.89141,1.30676703865
1701.0,5.8955767594,1.30673592197
1702.0,5.89948957635,1.30670472359
1703.0,5.90363097987,1.3066734502
1704.0,5.90848349897,1.30664210851
1705.0,5.91452966267,1.30661070524
1706.0,5.922252,1.3065792471
1707.0,5.93759700784,1.30654774079
1708.0,5.9618963371,1.30651619303
1709.0,5.98871024781,1.30648461053
1710.0,6.011599,1.306453
1711.0,6.02929778422,1.30642135924
1712.0,6.04522986184,1.30638967936
1713.0,6.05998759912,1.30635795705
1714.0,6.07416336233,1.30632618899
1715.0,6.08834951776,1.30629437188
1716.0,6.10313843167,1.30626250239
1717.0,6.11912247032,1.30623057722
1718.0,6.136894,1.30619859304
1719.0,6.15677663436,1.30616654654
1720.0,6.1784570558,1.30613443441
1721.0,6.2015722337,1.30610225334
1722.0,6.22575913744,1.30607
1723.0,6.25065473642,1.30603765007
1724.0,6.275896,1.30600519146
1725.0,6.30247834439,1.30597263921
1726.0,6.33094856559,1.30594000836
1727.0,6.36027070267,1.30590731397
1728.0,6.38940879471,1.30587457109
1729.0,6.4173268808,1.30584179475
1730.0,6.442989,1.305809
1731.0,6.46456084641,1.30577620416
1732.0,6.4819173225,1.3057434073
1733.0,6.49658627993,1.30571059859
1734.0,6.51009557039,1.3056777672
1735.0,6.52397304553,1.30564490229
1736.0,6.53974655703,1.30561199304
1737.0,6.55894395656,1.30557902863
1738.0,6.58309309579,1.30554599822
1739.0,6.61372182638,1.30551289097
1740.0,6.652358,1.30547969608
1741.0,6.77456539946,1.3054464027
1742.0,6.917996,1.305413
1743.0,6.99501114853,1.30537947775
1744.0,7.05793687814,1.30534583838
1745.0,7.11138035846,1.30531209006
1746.0,7.15994875912,1.30527824095
1747.0,7.20824924975,1.30524429922
1748.0,7.260889,1.30521027304
1749.0,7.31702171718,1.30517617058
1750.0,7.3727953795,1.305142
1751.0,7.42830856297,1.30510777902
1752.0,7.48365984355,1.30507351527
1753.0,7.53894779723,1.30503920182
1754.0,7.594271,1.30500483173
1755.0,7.65014475934,1.30497039808
1756.0,7.7065934486,1.30493589392
1757.0,7.76297924253,1.30490131232
1758.0,7.8186643159,1.30486664634
1759.0,7.87301084347,1.30483188906
1760.0,7.925381,1.30479703353
1761.0,7.97368961287,1.30476207282
1762.0,8.01736808338,1.304727
1763.0,8.05805344718,1.3046917667
1764.0,8.0973827399,1.30465635225
1765.0,8.13699299721,1.30462079127
1766.0,8.17852125474,1.30458511837
1767.0,8.22360454813,1.30454936818
1768.0,8.27387991305,1.30451357531
1769.0,8.33098438512,1.30447777438
1770.0,8.396555,1.304442
1771.0,8.496969414,1.30440610327
1772.0,8.62186891812,1.30436998734
1773.0,8.717786,1.30433376491
1774.0,8.7758198434,1.3042975487
1775.0,8.82431529891,1.30426145139
1776.0,8.86567335441,1.3042255857
1777.0,8.90229499783,1.30419006434
1778.0,8.93658121706,1.304155
1779.0,8.970933,1.30412051807
1780.0,9.00758246665,1.30408659367
1781.0,9.04532132337,1.30405311414
1782.0,9.0813899376,1.30401996681
1783.0,9.11302867682,1.30398703902
1784.0,9.13747790847,1.3039542181
1785.0,9.151978,1.30392139138
1786.0,9.16020466845,1.3038884462
1787.0,9.16757413815,1.30385526989
1788.0,9.17393753752,1.30382174978
1789.0,9.17914599498,1.30378777321
1790.0,9.18305063893,1.3037532275
1791.0,9.1855025978,1.303718
1792.0,9.186353,1.30368203728
1793.0,9.18408225926,1.30364542961
1794.0,9.17840540741,1.30360827986
1795.0,9.1710255,1.30357069088
1796.0,9.16364559259,1.30353276554
1797.0,9.15796874074,1.30349460671
1798.0,9.155698,1.30345631724
1799.0,9.16144414286,1.303418
1800.0,9.17626314286,1.30337944894
1801.0,9.19652585714,1.303340453
1802.0,9.21860314286,1.30330110752
1803.0,9.23886585714,1.30326150784
1804.0,9.25368485714,1.30322174929
1805.0,9.259431,1.30318192723
1806.0,9.249024032,1.30314213698
1807.0,9.224207416,1.3031024739
1808.0,9.194587584,1.30306303332
1809.0,9.169770968,1.30302391058
1810.0,9.159364,1.30298520103
1811.0,9.16025443009,1.302947
1812.0,9.16271917994,1.30290962902
1813.0,9.16644843895,1.30287313722
1814.0,9.1711323965,1.30283721136
1815.0,9.17646124199,1.30280153822
1816.0,9.18212516481,1.30276580455
1817.0,9.18781435435,1.30272969713
1818.0,9.193219,1.30269290272
1819.0,9.19827038523,1.30265510809
1820.0,9.20336360586,1.302616
1821.0,9.20888456976,1.30257529404
1822.0,9.21521918482,1.30253314235
1823.0,9.22275335894,1.30248988649
1824.0,9.231873,1.30244586805
1825.0,9.24486792349,1.3024014286
1826.0,9.26316618577,1.30235690973
1827.0,9.28586105601,1.302312653
1828.0,9.31204580338,1.302269
1829.0,9.34081369705,1.30222610658
1830.0,9.3712580062,1.30218379037
1831.0,9.402472,1.30214188561
1832.0,9.43654503719,1.30210022653
1833.0,9.47550318227,1.30205864738
1834.0,9.51834476307,1.30201698239
1835.0,9.56406810742,1.3019750658
1836.0,9.61167154314,1.30193273184
1837.0,9.66015339806,1.30188981477
1838.0,9.708512,1.30184614881
1839.0,9.75422070951,1.3018015682
1840.0,9.79741455693,1.30175590719
1841.0,9.84108437474,1.301709
1842.0,9.88822099546,1.30166023753
1843.0,9.94181525157,1.30160946052
1844.0,10.0048579756,1.30155717803
1845.0,10.08034,1.30150389911
1846.0,10.1909404814,1.3014501328
1847.0,10.3474091377,1.30139638814
1848.0,10.5348426433,1.30134317419
1849.0,10.7383376727,1.301291
1850.0,10.9429909001,1.3012394851
1851.0,11.133899,1.30118794203
1852.0,11.3027688087,1.30113641938
1853.0,11.456571869,1.30108496569
1854.0,11.6033019149,1.30103362955
1855.0,11.7509526806,1.30098245952
1856.0,11.9075179003,1.30093150417
1857.0,12.0809913079,1.30088081206
1858.0,12.2793666376,1.30083043176
1859.0,12.5106376236,1.30078041183
1860.0,12.782798,1.30073080085
1861.0,13.1722358317,1.30068164739
1862.0,13.7161527957,1.300633
1863.0,14.3637630438,1.30058488539
1864.0,15.0642807279,1.30053726735
1865.0,15.76692,1.30049010011
1866.0,16.4625498828,1.3004433379
1867.0,17.1832397419,1.30039693493
1868.0,17.9400042436,1.30035084543
1869.0,18.743858054,1.30030502363
1870.0,19.6058158394,1.30025942374
1871.0,20.536892266,1.300214
1872.0,21.548102,1.300168352
1873.0,22.7061875791,1.30012235826
1874.0,24.0403518618,1.30007639137
1875.0,25.505299996,1.3000308239
1876.0,27.0557371292,1.29998602844
1877.0,28.6463684092,1.29994237758
1878.0,30.2318989835,1.29990024391
1879.0,31.767034,1.29986
1880.0,33.1728194392,1.29982199787
1881.0,34.4376738658,1.29978598674
1882.0,35.6173613031,1.29975143496
1883.0,36.7676457745,1.29971781093
1884.0,37.9442913036,1.29968458301
1885.0,39.2030619137,1.29965121959
1886.0,40.5997216283,1.29961718903
1887.0,42.1900344708,1.2995819597
1888.0,44.0297644646,1.299545
1889.0,46.1746756332,1.29950548242
1890.0,48.680532,1.29946333455
1891.0,53.1251905162,1.29941915742
1892.0,59.8532552362,1.29937355204
1893.0,67.0706108381,1.29932711943
1894.0,72.983142,1.29928046059
1895.0,77.4435742651,1.29923417656
1896.0,81.5382340725,1.29918886834
1897.0,85.3234074436,1.29914513695
1898.0,88.8553804003,1.29910358341
1899.0,92.1904389641,1.29906480872
